,Estimator,Permuted,ev,fold,imputation_strategy,mae,model_testing,mse,r2_score,target,variable
15,RandomForest,no,0.6085622980670338,7,median,3.5110262408640525,generalization,19.355738434638244,0.6085480462280224,Age,Life style (LS)
16,RandomForest,no,0.6234341681095084,8,median,3.5277748009866063,validation,18.997778564694844,0.6233718521176959,Age,Life style (LS)
17,RandomForest,no,0.6082228194275714,8,median,3.5133917904060237,generalization,19.371965326492774,0.6082198723099076,Age,Life style (LS)
18,RandomForest,no,0.5442380736209289,9,median,3.650053476868952,validation,21.295747448445102,0.5437952893186833,Age,Life style (LS)
19,RandomForest,no,0.6080314667166136,9,median,3.516686255939306,generalization,19.381285856473987,0.6080313731894189,Age,Life style (LS)
20,RandomForest,no,0.6288550268204358,10,median,3.372410367277296,validation,18.128286876156515,0.6287305414011874,Age,Life style (LS)
21,RandomForest,no,0.6075657815523084,10,median,3.5211920446106286,generalization,19.404450535059365,0.6075628889349243,Age,Life style (LS)
22,RandomForest,no,0.5417262125677892,11,median,3.740364516399695,validation,22.684233499409533,0.5406989818172561,Age,Life style (LS)
23,RandomForest,no,0.6015659909519914,11,median,3.536602442676536,generalization,19.701584685168797,0.6015536248613531,Age,Life style (LS)
24,RandomForest,no,0.6282957077685489,12,median,3.3735644321929885,validation,18.068973604650505,0.6274263344325979,Age,Life style (LS)
25,RandomForest,no,0.6082194888475165,12,median,3.5129049826835703,generalization,19.372499930005606,0.6082090604470434,Age,Life style (LS)
26,RandomForest,no,0.5944968583251165,13,median,3.6731547662550517,validation,20.11136168475337,0.5944712583148399,Age,Life style (LS)
27,RandomForest,no,0.6019700938016934,13,median,3.5412043199947663,generalization,19.68110972118212,0.6019677121194065,Age,Life style (LS)
28,RandomForest,no,0.6266436168783607,14,median,3.577756190953918,validation,18.924371461478028,0.6257283147471397,Age,Life style (LS)
29,RandomForest,no,0.6068069896336075,14,median,3.5221104714016938,generalization,19.442318957988547,0.6067970350155841,Age,Life style (LS)
30,RandomForest,no,0.5824202994235931,15,median,3.534802988405509,validation,20.021891919326144,0.5823838027750845,Age,Life style (LS)
31,RandomForest,no,0.60590785191343,15,median,3.5296031541211685,generalization,19.48628757169576,0.6059078103653102,Age,Life style (LS)
32,RandomForest,no,0.6029761992240077,16,median,3.5789086657533384,validation,20.249101344883773,0.601424684438927,Age,Life style (LS)
33,RandomForest,no,0.6049034830707877,16,median,3.5257233965831762,generalization,19.53764242574169,0.6048692058181451,Age,Life style (LS)
34,RandomForest,no,0.5797123656790213,17,median,3.6359399457831834,validation,20.59506579186278,0.5791882068760873,Age,Life style (LS)
35,RandomForest,no,0.6052727787564238,17,median,3.519963116758176,generalization,19.517720304394974,0.6052721123438138,Age,Life style (LS)
36,RandomForest,no,0.5529811618442078,18,median,3.602320085402165,validation,20.553350965950877,0.5518271773845489,Age,Life style (LS)
37,RandomForest,no,0.6047677603424475,18,median,3.5225021028748107,generalization,19.54323065130118,0.6047561891114579,Age,Life style (LS)
38,RandomForest,no,0.6077218564189399,19,median,3.5078090702293974,validation,19.21574948030794,0.6066835998436112,Age,Life style (LS)
39,RandomForest,no,0.6060126254940712,19,median,3.518788417177781,generalization,19.481243399102162,0.6060098241026622,Age,Life style (LS)
40,RandomForest,no,0.5667679775161287,20,median,3.624727048330161,validation,20.85964304434296,0.5665599221296321,Age,Life style (LS)
41,RandomForest,no,0.6050688506308068,20,median,3.524082341086303,generalization,19.52832561887645,0.6050576296420477,Age,Life style (LS)
42,RandomForest,no,0.5511773721460306,21,median,3.4274541566047545,validation,19.915598479822226,0.5499526053206802,Age,Life style (LS)
43,RandomForest,no,0.6037431811097258,21,median,3.5290749699803845,generalization,19.594064767179702,0.6037281160133369,Age,Life style (LS)
44,RandomForest,no,0.6012621455648348,22,median,3.4932488139776794,validation,19.301691681476218,0.6012274464484512,Age,Life style (LS)
45,RandomForest,no,0.6062165240489268,22,median,3.5214433135786423,generalization,19.471039451718653,0.6062161895251414,Age,Life style (LS)
46,RandomForest,no,0.6364657942534152,23,median,3.3650506481871747,validation,18.05468109181944,0.6361745365421098,Age,Life style (LS)
47,RandomForest,no,0.6034390289552839,23,median,3.537966301602941,generalization,19.60872337921309,0.6034316591078339,Age,Life style (LS)
48,RandomForest,no,0.6366179562984,24,median,3.457881921959079,validation,18.315447686488813,0.6366071203998673,Age,Life style (LS)
49,RandomForest,no,0.6060463809396647,24,median,3.5268588447018288,generalization,19.47943636425618,0.6060463697153953,Age,Life style (LS)
50,RandomForest,no,0.683483774067837,25,median,3.2929363001747216,validation,17.041310640712787,0.6834614354728861,Age,Life style (LS)
51,RandomForest,no,0.604066881967931,25,median,3.5405064284397136,generalization,19.5774740100338,0.6040636487712966,Age,Life style (LS)
52,RandomForest,no,0.6048792645507425,26,median,3.4865601772013397,validation,19.429421550596064,0.6027906986366122,Age,Life style (LS)
53,RandomForest,no,0.6051732830512446,26,median,3.5344761820632438,generalization,19.523182761313397,0.6051616391918682,Age,Life style (LS)
54,RandomForest,no,0.5304387696174699,27,median,3.9266870156456313,validation,24.123037124194738,0.5271408268071873,Age,Life style (LS)
55,RandomForest,no,0.6028613110800191,27,median,3.535051609395892,generalization,19.63852369261718,0.6028289752606409,Age,Life style (LS)
56,RandomForest,no,0.5881449374985309,28,median,3.6506827784142297,validation,21.08872397211038,0.5880865844287257,Age,Life style (LS)
57,RandomForest,no,0.6034538427300021,28,median,3.531069076682713,generalization,19.60772602224086,0.6034518297325149,Age,Life style (LS)
58,RandomForest,no,0.5785799262261311,29,median,3.6818731113845375,validation,21.965479588780592,0.5781230528470855,Age,Life style (LS)
59,RandomForest,no,0.6022911857943909,29,median,3.5346106207246253,generalization,19.665220847360803,0.6022890499346283,Age,Life style (LS)
60,RandomForest,no,0.5823529538178644,30,median,3.56730491541721,validation,20.476843196465573,0.5822616956135519,Age,Life style (LS)
61,RandomForest,no,0.6058344708518337,30,median,3.5241324786789314,generalization,19.490463606188204,0.6058233539201786,Age,Life style (LS)
62,RandomForest,no,0.5626581279588071,31,median,3.583783232148345,validation,19.938627351946828,0.5623232391002464,Age,Life style (LS)
63,RandomForest,no,0.6047113208904704,31,median,3.5248637887502072,generalization,19.545950510991627,0.6047011824583454,Age,Life style (LS)
64,RandomForest,no,0.5676119304323339,32,median,3.8575387602688256,validation,23.159479018475608,0.5676081446974905,Age,Life style (LS)
65,RandomForest,no,0.6004253291248728,32,median,3.551379621019638,generalization,19.758481000196987,0.6004029493779339,Age,Life style (LS)
66,RandomForest,no,0.6008151263331409,33,median,3.5249364901271107,validation,19.27000154386761,0.600786266790728,Age,Life style (LS)
67,RandomForest,no,0.6018678596798206,33,median,3.5399504087761264,generalization,19.686076674120752,0.6018672600783392,Age,Life style (LS)
68,RandomForest,no,0.6426390164228729,34,median,3.287205637055488,validation,17.014375830488973,0.6426378808607144,Age,Life style (LS)
69,RandomForest,no,0.6085054691329002,34,median,3.5073510600210662,generalization,19.357846085097112,0.6085054209418429,Age,Life style (LS)
70,RandomForest,no,0.6067429879190742,35,median,3.6793435690541343,validation,20.198906613909173,0.6066616051353833,Age,Life style (LS)
71,RandomForest,no,0.6056330513299919,35,median,3.5273165172944245,generalization,19.499884951320464,0.6056328159062642,Age,Life style (LS)
72,RandomForest,no,0.6352158093761345,36,median,3.4575435413194584,validation,18.690847157032486,0.6350929070749949,Age,Life style (LS)
73,RandomForest,no,0.6080454158784311,36,median,3.52615846534893,generalization,19.3806274672266,0.6080446885045698,Age,Life style (LS)
74,RandomForest,no,0.5985576892105131,37,median,3.6507745773800897,validation,21.486975628270912,0.597746067544787,Age,Life style (LS)
75,RandomForest,no,0.605681088188973,37,median,3.524616648204717,generalization,19.497569216927463,0.6056796494980498,Age,Life style (LS)
76,RandomForest,no,0.6338923285887901,38,median,3.4129927477509963,validation,18.115895241025587,0.6330424848228591,Age,Life style (LS)
77,RandomForest,no,0.6047695286772976,38,median,3.537804957935044,generalization,19.54257982020011,0.6047693515700718,Age,Life style (LS)
78,RandomForest,no,0.5824307482831668,39,median,3.5586775719612977,validation,19.687616906721786,0.5805468192939931,Age,Life style (LS)
79,RandomForest,no,0.6007319473503472,39,median,3.547495535836253,generalization,19.74445663705718,0.6006865791846718,Age,Life style (LS)
80,RandomForest,no,0.6470293138508538,40,median,3.4683827371477003,validation,18.703181906610578,0.6467375057127236,Age,Life style (LS)
81,RandomForest,no,0.604487898767275,40,median,3.5315563301049133,generalization,19.55668299845602,0.6044841278003195,Age,Life style (LS)
82,RandomForest,no,0.6026146598442166,41,median,3.693998929740447,validation,20.538964524213725,0.6020317428282881,Age,Life style (LS)
83,RandomForest,no,0.6057638721693814,41,median,3.5221072559012057,generalization,19.49424455731198,0.6057468876717057,Age,Life style (LS)
84,RandomForest,no,0.609515726419543,42,median,3.5665497751136814,validation,19.868390183597807,0.6087380828272162,Age,Life style (LS)
85,RandomForest,no,0.6021397916647637,42,median,3.536638527758662,generalization,19.673337604767404,0.6021248960039559,Age,Life style (LS)
86,RandomForest,no,0.5998881289289907,43,median,3.634059866149022,validation,20.337667215166952,0.5997115723216679,Age,Life style (LS)
87,RandomForest,no,0.6015186874308941,43,median,3.5392607605387,generalization,19.703565530570398,0.6015135640904764,Age,Life style (LS)
88,RandomForest,no,0.5696788902045229,44,median,3.4405351106293454,validation,19.17661504413245,0.5696345997774857,Age,Life style (LS)
89,RandomForest,no,0.6048930910187676,44,median,3.5267391078202697,generalization,19.53686026796875,0.6048850242375461,Age,Life style (LS)
90,RandomForest,no,0.6325730621637331,45,median,3.4327344915792737,validation,17.980540958121175,0.6319126956922629,Age,Life style (LS)
91,RandomForest,no,0.6053207229515807,45,median,3.5258775972092815,generalization,19.515644164618674,0.6053141003555077,Age,Life style (LS)
92,RandomForest,no,0.6140996591494405,46,median,3.4777086015036187,validation,18.178438136396533,0.6139754043436616,Age,Life style (LS)
93,RandomForest,no,0.6068987586547732,46,median,3.5231572032788407,generalization,19.437932174918533,0.6068857536562771,Age,Life style (LS)
94,RandomForest,no,0.6068633033235998,47,median,3.6599119804203086,validation,20.06541313667929,0.6055686347872986,Age,Life style (LS)
95,RandomForest,no,0.6060353589485488,47,median,3.5220257413765537,generalization,19.480221342403773,0.6060304942565187,Age,Life style (LS)
96,RandomForest,no,0.6216293459918381,48,median,3.6056906931092834,validation,20.120545926410404,0.6214928813848614,Age,Life style (LS)
97,RandomForest,no,0.6060000384887121,48,median,3.5232084987334384,generalization,19.4824291653438,0.605985843074319,Age,Life style (LS)
98,RandomForest,no,0.6132628771273976,49,median,3.615682296708029,validation,19.110703402675263,0.6132628672809973,Age,Life style (LS)
99,RandomForest,no,0.6068112085917473,49,median,3.5191799696181087,generalization,19.441663041413925,0.606810300323209,Age,Life style (LS)
100,RandomForest,no,0.5783782603176562,50,median,3.689714224168784,validation,21.11047808323018,0.5776387254280184,Age,Life style (LS)
101,RandomForest,no,0.6027959818786388,50,median,3.5299861665763412,generalization,19.640478245503964,0.6027894462316213,Age,Life style (LS)
102,RandomForest,no,0.5947077466382961,51,median,3.420325532544453,validation,19.543864680307586,0.5935953132437393,Age,Life style (LS)
103,RandomForest,no,0.6037682174241412,51,median,3.5307911985561105,generalization,19.59240095912648,0.6037617649963161,Age,Life style (LS)
104,RandomForest,no,0.5753594490761014,52,median,3.4795317322395736,validation,20.05018575312617,0.5715377830557964,Age,Life style (LS)
105,RandomForest,no,0.6042416505580945,52,median,3.527761153864383,generalization,19.571179406331453,0.6041909513242745,Age,Life style (LS)
106,RandomForest,no,0.6044315211956991,53,median,3.6096444443994615,validation,21.1977353478268,0.6040215850876645,Age,Life style (LS)
107,RandomForest,no,0.6028499424735694,53,median,3.5377957667054774,generalization,19.637519409528387,0.60284928595964,Age,Life style (LS)
108,RandomForest,no,0.6378511132022022,54,median,3.461449240417406,validation,18.165499769525024,0.6368814084677981,Age,Life style (LS)
109,RandomForest,no,0.5950217403054561,54,median,3.591628515710492,generalization,20.02591356053166,0.5949943725572271,Age,Life style (LS)
110,RandomForest,no,0.6365040556016608,55,median,3.641013812591399,validation,20.06993313585112,0.6364466444904965,Age,Life style (LS)
111,RandomForest,no,0.6042014379785459,55,median,3.5310144611635668,generalization,19.57066842255461,0.6042012854997679,Age,Life style (LS)
112,RandomForest,no,0.5975694081455605,56,median,3.36591575480796,validation,18.88232735761221,0.5975193497324083,Age,Life style (LS)
113,RandomForest,no,0.6064925295173778,56,median,3.5218231573042784,generalization,19.45770127231936,0.6064859418987459,Age,Life style (LS)
114,RandomForest,no,0.6028313133051257,57,median,3.446257907612148,validation,19.085387006163717,0.6019423928912752,Age,Life style (LS)
115,RandomForest,no,0.6068355206949054,57,median,3.522964706840267,generalization,19.4408580274688,0.6068265809876074,Age,Life style (LS)
116,RandomForest,no,0.6039188340121431,58,median,3.6300597531190197,validation,21.354019122422464,0.602630696094911,Age,Life style (LS)
117,RandomForest,no,0.6037564495951465,58,median,3.5357323108760763,generalization,19.594526504995986,0.6037187777919653,Age,Life style (LS)
118,RandomForest,no,0.5977794871353177,59,median,3.5949354039671717,validation,20.348386289934272,0.5905636531917591,Age,Life style (LS)
119,RandomForest,no,0.6051163918308764,59,median,3.5226272168788286,generalization,19.528789811004525,0.6050482417844842,Age,Life style (LS)
120,RandomForest,no,0.6198055102919333,60,median,3.491317355355872,validation,19.68090778718097,0.6196854849188771,Age,Life style (LS)
121,RandomForest,no,0.6052410358323879,60,median,3.5297397524937253,generalization,19.51930718397623,0.6052400191682121,Age,Life style (LS)
122,RandomForest,no,0.5290886388449778,61,median,3.858329463666379,validation,23.389098729070238,0.5287735219497094,Age,Life style (LS)
123,RandomForest,no,0.6015510447264514,61,median,3.5416265014220585,generalization,19.702040181912803,0.6015444128599107,Age,Life style (LS)
124,RandomForest,no,0.5610112685545335,62,median,3.663335799098444,validation,20.551203848840466,0.5607614694329235,Age,Life style (LS)
125,RandomForest,no,0.6031025681600286,62,median,3.5315759080596503,generalization,19.62594132107149,0.6030834421176551,Age,Life style (LS)
126,RandomForest,no,0.6259843585119302,63,median,3.388401236100345,validation,17.92197893660993,0.6257897932188059,Age,Life style (LS)
127,RandomForest,no,0.6050095834504519,63,median,3.536417898870601,generalization,19.530891337452573,0.6050057403507739,Age,Life style (LS)
128,RandomForest,no,0.6040751497526765,64,median,3.5808404692006706,validation,20.278764598359032,0.6038468851997272,Age,Life style (LS)
129,RandomForest,no,0.6045831053262585,64,median,3.5367137006596088,generalization,19.55187876331189,0.6045812890241032,Age,Life style (LS)
130,RandomForest,no,0.5439478284345259,65,median,3.7165794559867553,validation,22.55986921197245,0.5438961258663566,Age,Life style (LS)
131,RandomForest,no,0.6025859703513778,65,median,3.5305671707818638,generalization,19.650834414100892,0.602580002275528,Age,Life style (LS)
132,RandomForest,no,0.624164580564753,66,median,3.52014024220343,validation,19.44061311996817,0.6228535005307196,Age,Life style (LS)
133,RandomForest,no,0.6076878656510583,66,median,3.5186400087871204,generalization,19.39862113579186,0.6076807831573683,Age,Life style (LS)
134,RandomForest,no,0.6356268220195483,67,median,3.3893614904539335,validation,18.557290834238735,0.6340386041812346,Age,Life style (LS)
135,RandomForest,no,0.6046751684842061,67,median,3.5315385272852784,generalization,19.548701877421685,0.6046455386104899,Age,Life style (LS)
136,RandomForest,no,0.6385316472224405,68,median,3.4084278753957915,validation,17.672957172682214,0.628592856540338,Age,Life style (LS)
137,RandomForest,no,0.6067474452058399,68,median,3.5209681439222305,generalization,19.447679889762775,0.6066886151160207,Age,Life style (LS)
138,RandomForest,no,0.5806740597601334,69,median,3.5333395481069827,validation,20.030163161552824,0.5800088322261528,Age,Life style (LS)
139,RandomForest,no,0.6052016401967495,69,median,3.5215482496539168,generalization,19.52148084208347,0.6051960589382377,Age,Life style (LS)
140,RandomForest,no,0.5906565342389062,70,median,3.8461626061946537,validation,21.81707772621952,0.5903040101051782,Age,Life style (LS)
141,RandomForest,no,0.6056465625571745,70,median,3.5298325229474603,generalization,19.499276618385288,0.6056451188786782,Age,Life style (LS)
142,RandomForest,no,0.5878242371754667,71,median,3.5668606176554847,validation,21.26287878615561,0.5877518490148259,Age,Life style (LS)
143,RandomForest,no,0.6081087543026704,71,median,3.51186389276999,generalization,19.377838382836877,0.6081010951633641,Age,Life style (LS)
144,RandomForest,no,0.5214876664997012,72,median,3.844777908292834,validation,23.70846731116828,0.5200427878477616,Age,Life style (LS)
145,RandomForest,no,0.6051117225633322,72,median,3.5252237778719127,generalization,19.526069166357644,0.6051032643126165,Age,Life style (LS)
146,RandomForest,no,0.5629558430047988,73,median,3.714961264399183,validation,21.39685467119969,0.5629131704507181,Age,Life style (LS)
147,RandomForest,no,0.6046628130714018,73,median,3.524346241752938,generalization,19.547993600336664,0.6046598628611342,Age,Life style (LS)
148,RandomForest,no,0.6131883401664248,74,median,3.362061260323875,validation,18.25964645116253,0.6127208314898116,Age,Life style (LS)
149,RandomForest,no,0.6037889298085732,74,median,3.5251473798045136,generalization,19.591701723476763,0.6037759063922721,Age,Life style (LS)
150,RandomForest,no,0.6103356312503679,75,median,3.5634424678834433,validation,19.999213128196065,0.6103092291153418,Age,Life style (LS)
151,RandomForest,no,0.6087208601412335,75,median,3.5150648130791784,generalization,19.34729842219437,0.6087187376936138,Age,Life style (LS)
152,RandomForest,no,0.6542306431787672,76,median,3.4480974890978704,validation,18.939559796689068,0.6542151399526086,Age,Life style (LS)
153,RandomForest,no,0.6033340876749134,76,median,3.536009175739121,generalization,19.613585105119046,0.6033333351864287,Age,Life style (LS)
154,RandomForest,no,0.6097931237869305,77,median,3.454725274948085,validation,19.149598442387408,0.5946169057804216,Age,Life style (LS)
155,RandomForest,no,0.6060001452018686,77,median,3.519003340284483,generalization,19.489006982734658,0.6058528127857613,Age,Life style (LS)
156,RandomForest,no,0.52974773593645,78,median,3.699657351400973,validation,22.254595995064214,0.5294331294176351,Age,Life style (LS)
157,RandomForest,no,0.6053307679072306,78,median,3.523166544350296,generalization,19.514851360612067,0.6053301340851632,Age,Life style (LS)
158,RandomForest,no,0.5634321922762479,79,median,3.625178027312308,validation,21.114766816027466,0.5622071095424873,Age,Life style (LS)
159,RandomForest,no,0.607308786121505,79,median,3.515802972337477,generalization,19.4183875424308,0.6072810258180142,Age,Life style (LS)
160,RandomForest,no,0.6082057040921729,80,median,3.532931923345672,validation,19.786431311776067,0.6077657494090738,Age,Life style (LS)
161,RandomForest,no,0.605320196676995,80,median,3.529033865036732,generalization,19.51562366225381,0.6053145149969232,Age,Life style (LS)
162,RandomForest,no,0.6206847176144354,81,median,3.301890873444985,validation,17.70638805223111,0.6199161732936286,Age,Life style (LS)
163,RandomForest,no,0.6044300210674473,81,median,3.52914583067588,generalization,19.560449738573226,0.6044079489563445,Age,Life style (LS)
164,RandomForest,no,0.6180436250544166,82,median,3.5122073423687232,validation,18.888472109423653,0.6141422816561088,Age,Life style (LS)
165,RandomForest,no,0.6066801441721092,82,median,3.520844222188563,generalization,19.45059342128607,0.606629691628755,Age,Life style (LS)
166,RandomForest,no,0.5971852004482149,83,median,3.5608311654621536,validation,19.96459537608037,0.5969674321242876,Age,Life style (LS)
167,RandomForest,no,0.6040795840840122,83,median,3.526825037621017,generalization,19.577065589263636,0.6040719087045965,Age,Life style (LS)
168,RandomForest,no,0.5483661093077468,84,median,3.54799456959873,validation,19.91108765330849,0.5483410315164983,Age,Life style (LS)
169,RandomForest,no,0.6051305857266185,84,median,3.5250802278935667,generalization,19.52476129780437,0.6051297147475706,Age,Life style (LS)
170,RandomForest,no,0.5701527165598639,85,median,3.444283898952761,validation,18.903030511826863,0.5691042944983911,Age,Life style (LS)
171,RandomForest,no,0.6061917246809733,85,median,3.5191716762323852,generalization,19.472363360831512,0.6061894146846674,Age,Life style (LS)
172,RandomForest,no,0.6190214263666711,86,median,3.41059703463476,validation,18.98246676592829,0.6182781749447646,Age,Life style (LS)
173,RandomForest,no,0.6049069572661059,86,median,3.5349437571352147,generalization,19.537149064347414,0.604879183597208,Age,Life style (LS)
174,RandomForest,no,0.5835983819413211,87,median,3.4718028460710966,validation,19.263937587777058,0.583229116446799,Age,Life style (LS)
175,RandomForest,no,0.6035027253170874,87,median,3.5291887854881896,generalization,19.605220970645394,0.6035024920900715,Age,Life style (LS)
176,RandomForest,no,0.5704154200596346,88,median,3.5650900923175257,validation,21.08902042923613,0.5687354784324731,Age,Life style (LS)
177,RandomForest,no,0.6073835113075312,88,median,3.5206987585115783,generalization,19.413865047757167,0.6073724891006937,Age,Life style (LS)
178,RandomForest,no,0.5989189910462678,89,median,3.565505263919996,validation,20.504876660865268,0.5986036276159393,Age,Life style (LS)
179,RandomForest,no,0.6046696975177228,89,median,3.527413221185685,generalization,19.547710993347405,0.6046655783267811,Age,Life style (LS)
180,RandomForest,no,0.5629505450269741,90,median,3.4576205571286973,validation,19.284046416896864,0.5628794349119974,Age,Life style (LS)
181,RandomForest,no,0.6024351304308699,90,median,3.5351169195106182,generalization,19.65825934281992,0.6024298399418357,Age,Life style (LS)
182,RandomForest,no,0.6183155345366951,91,median,3.5632909529649015,validation,19.435050889203513,0.6116169326452591,Age,Life style (LS)
183,RandomForest,no,0.6069440920223895,91,median,3.516570736637706,generalization,19.43917508877535,0.6068606168701367,Age,Life style (LS)
184,RandomForest,no,0.6321912330787065,92,median,3.4669728209379236,validation,19.145673163024657,0.6321448059273334,Age,Life style (LS)
185,RandomForest,no,0.6047069699235175,92,median,3.532540911316917,generalization,19.54587495911845,0.6047027104252822,Age,Life style (LS)
186,RandomForest,no,0.6398821125379133,93,median,3.3689185446500973,validation,17.548550043006326,0.634922661992714,Age,Life style (LS)
187,RandomForest,no,0.6062158422364345,93,median,3.5253664661176662,generalization,19.47326078653517,0.6061712650777046,Age,Life style (LS)
188,RandomForest,no,0.5727431115892028,94,median,3.85787729143826,validation,22.486025960725907,0.5727410457917832,Age,Life style (LS)
189,RandomForest,no,0.6057332879800661,94,median,3.521213344644813,generalization,19.49500463321432,0.6057315158377666,Age,Life style (LS)
190,RandomForest,no,0.5813311767171679,95,median,3.5950430568114333,validation,20.517241455995325,0.5805583519481087,Age,Life style (LS)
191,RandomForest,no,0.6040675640453712,95,median,3.5362934171378178,generalization,19.5784601310375,0.6040437053837138,Age,Life style (LS)
192,RandomForest,no,0.4860978722307102,96,median,3.8107114554194,validation,22.15746080015198,0.4812293312269746,Age,Life style (LS)
193,RandomForest,no,0.6013990048839633,96,median,3.5346247328999985,generalization,19.71143968316328,0.6013543166183539,Age,Life style (LS)
194,RandomForest,no,0.6225507784832449,97,median,3.330217090798489,validation,17.78133152421821,0.6209485102944813,Age,Life style (LS)
195,RandomForest,no,0.604591548780271,97,median,3.5230004657686287,generalization,19.551872465639537,0.6045814163887168,Age,Life style (LS)
196,RandomForest,no,0.5918533895864437,98,median,3.4219529107313384,validation,19.33376186154777,0.5902212329843112,Age,Life style (LS)
197,RandomForest,no,0.6061535948439479,98,median,3.5212757171931823,generalization,19.47458010223598,0.6061445831347518,Age,Life style (LS)
198,RandomForest,no,0.6273528943327933,99,median,3.560298653232639,validation,19.87739622304452,0.6273497760159541,Age,Life style (LS)
199,RandomForest,no,0.6083034903172846,99,median,3.518990956540491,generalization,19.36809242257567,0.608298198218797,Age,Life style (LS)
0,RandomForest,no,0.06614726475827581,0,median,5.527012126018572,validation,43.08327042724215,0.05887895109598651,Age,Education (EDU)
1,RandomForest,no,0.06026214291915032,0,median,5.768586185451652,generalization,46.46649826353347,0.060257938924646474,Age,Education (EDU)
2,RandomForest,no,0.05672744085559313,1,median,5.66319550032317,validation,44.94551467336245,0.05566291181106031,Age,Education (EDU)
3,RandomForest,no,0.057482379026206336,1,median,5.771875997375297,generalization,46.60489096230239,0.0574590742621689,Age,Education (EDU)
4,RandomForest,no,0.05134992152799589,2,median,5.494162658173709,validation,43.532462224633576,0.048071225088140435,Age,Education (EDU)
5,RandomForest,no,0.06007782434352549,2,median,5.764766955807514,generalization,46.475593893912105,0.060073988191145726,Age,Education (EDU)
6,RandomForest,no,0.07181670120206618,3,median,5.808256738661702,validation,48.213467892992824,0.06961808818627269,Age,Education (EDU)
7,RandomForest,no,0.06053842378157004,3,median,5.759333761507482,generalization,46.4616554947773,0.060355879455185835,Age,Education (EDU)
8,RandomForest,no,0.04091530461782489,4,median,5.692062497450722,validation,46.5284390962969,0.039212981246397834,Age,Education (EDU)
9,RandomForest,no,0.05986290941445638,4,median,5.766368547424247,generalization,46.48702673138825,0.059842769600219614,Age,Education (EDU)
10,RandomForest,no,0.08580914750972103,5,median,5.649675422726894,validation,46.090033080712786,0.06734957255345075,Age,Education (EDU)
11,RandomForest,no,0.060709244098586475,5,median,5.754859842998397,generalization,46.46469735098363,0.060294360719588165,Age,Education (EDU)
12,RandomForest,no,0.042358167475718855,6,median,5.853193068977176,validation,48.09411071003989,0.03948686690010639,Age,Education (EDU)
13,RandomForest,no,0.059832407866389214,6,median,5.758032720633582,generalization,46.49714949117753,0.05963804612193613,Age,Education (EDU)
14,RandomForest,no,0.042749840373134666,7,median,5.706779550052098,validation,46.458398167162116,0.042709542093314345,Age,Education (EDU)
15,RandomForest,no,0.06310468989258755,7,median,5.751423037728146,generalization,46.32889306409256,0.06304087713969964,Age,Education (EDU)
16,RandomForest,no,0.07272461415035691,8,median,5.751420206572161,validation,46.807192887192706,0.07205432968702896,Age,Education (EDU)
17,RandomForest,no,0.06237371281409242,8,median,5.756008445124322,generalization,46.36726741710285,0.062264791251199984,Age,Education (EDU)
18,RandomForest,no,0.03796623458770732,9,median,5.6071564171204,validation,44.91355438343413,0.03784663427438406,Age,Education (EDU)
19,RandomForest,no,0.058196027444860736,9,median,5.7703384795011345,generalization,46.570703416427065,0.0581504858387798,Age,Education (EDU)
20,RandomForest,no,0.09363409395555612,10,median,5.6308257904963135,validation,44.25596385564837,0.09363262768827084,Age,Education (EDU)
21,RandomForest,no,0.060324764722812785,10,median,5.762473046813565,generalization,46.467672106162404,0.06023419904037031,Age,Education (EDU)
22,RandomForest,no,0.055896368696917616,11,median,5.837045153931959,validation,46.69090193648334,0.05462184561556094,Age,Education (EDU)
23,RandomForest,no,0.05804063774144475,11,median,5.768824347414025,generalization,46.58356116908293,0.0578904496528575,Age,Education (EDU)
24,RandomForest,no,0.03995678293611105,12,median,5.780623939810723,validation,46.833888086721714,0.034307441084952206,Age,Education (EDU)
25,RandomForest,no,0.06110189368094932,12,median,5.754286954056733,generalization,46.43826486171822,0.060828933430463576,Age,Education (EDU)
26,RandomForest,no,0.0007788622495900066,13,median,5.9288534377049675,validation,49.84867063304859,-0.005156636998052465,Age,Education (EDU)
27,RandomForest,no,0.05900342957215055,13,median,5.758436407314594,generalization,46.54103894477058,0.058750422411944614,Age,Education (EDU)
28,RandomForest,no,0.08338158294431508,14,median,5.73255254854017,validation,46.54456986009161,0.07947724254058741,Age,Education (EDU)
29,RandomForest,no,0.0623576889632218,14,median,5.751808541498531,generalization,46.37382647056018,0.062132140445887885,Age,Education (EDU)
30,RandomForest,no,0.03532881969038881,15,median,5.761689246845645,validation,46.53509347154314,0.0293720068315152,Age,Education (EDU)
31,RandomForest,no,0.060683497306015965,15,median,5.766059559063488,generalization,46.44552623977347,0.060682078758067186,Age,Education (EDU)
32,RandomForest,no,0.035848535295565975,16,median,5.9945198054743205,validation,49.178769566885386,0.031984517970758415,Age,Education (EDU)
33,RandomForest,no,0.06068081229866484,16,median,5.75896511538288,generalization,46.4539774363143,0.06051116110443256,Age,Education (EDU)
34,RandomForest,no,0.07144482673259167,17,median,5.6642579194357126,validation,45.44808014994,0.07137523641745414,Age,Education (EDU)
35,RandomForest,no,0.061564519897042584,17,median,5.7573770841649035,generalization,46.40568060825085,0.061487919897193925,Age,Education (EDU)
